Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_in_months,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36039.18,3169.265,10,9,24.0,7,28,16,5.16,1694.0,2397.0,25.760291697017283,188,108.71381671063608,71.58237267157337,376.63031061779054
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20497.26,1897.105,3,4,18.0,2,27,14,14.03,6.0,963.25,38.4783684588789,354,27.147551946742663,61.85298008060162,370.7099679726557
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20497.26,1897.105,3,4,18.0,2,27,14,8.03,6.0,963.25,25.48598499877477,355,27.147551946742663,32.083555142061876,380.47939291119553
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32653.78,2506.148333333333,5,7,7.0,5,19,19,18.59,12.0,1029.97,23.27080137142536,189,114.8511176653456,219.1710307679109,196.59268490007682
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32653.78,2506.148333333333,5,7,7.0,-100,14,21,18.59,12.0,1029.97,28.59216744702907,190,114.8511176653456,53.05379388268894,332.70992178529883
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18263.99,1722.999166666667,8,5,19.0,7,53,20,16.34,10.0,3232.0,30.59434639594217,29,76.67337711183298,101.46625360314655,274.1602859516871
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19852.64,1811.492411866665,5,4,18.0,2,27,11,18.92,11.0,1355.63,36.456143852669385,203,141.65910231089387,51.3795318019837,358.99428735379075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19852.64,1811.492411866665,5,4,18.0,2,28,11,24.92,11.0,1355.63,25.49550065504333,204,141.65910231089387,99.30478880721756,351.0690303485569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19852.64,1811.492411866665,5,4,18.0,2,31,13,18.92,11.0,1355.63,37.16118040470704,205,141.65910231089387,13.617657579180648,386.7561615765938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94034.8,7693.233333333334,8,4,11.0,1,18,9,5.98,5.0,775.83,34.292565854277484,270,61.90277478928471,101.5975133614554,845.8230451825932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83618.96,6744.246666666668,10,5,29.0,6,52,23,19.92,15.0,2624.85,34.003739201129015,141,326.1671896765565,163.06529712807594,425.1921798620343
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31237.94,2431.868652458642,5,5,2.0,3,16,9,7.02,0.0,1179.2,39.26198547972485,322,191.5280294174029,188.41002589107842,277.67112556621004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7517.97,447.49750000000006,6,9,31.0,6,7,15,11.31,13.0,1504.72,32.20534567245649,220,36.79550801860589,15.280774719260169,282.67346726213395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,77945.08,6319.423333333332,8,5,24.0,5,51,24,25.06,7.0,4467.44,23.447914218960506,174,267.04047764514496,315.6835500403706,319.21830564781783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77945.08,6319.423333333332,8,5,24.0,5,51,24,25.06,7.0,4467.44,34.05438837930259,176,267.04047764514496,229.56788174602292,385.3339739421655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,69601.68,6072.139999999999,4,6,691.0,3,14,9,16.24,6.0,2175.7,40.95721803931208,93,149.20214664219506,252.7885864575883,455.2232669002166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69601.68,6072.139999999999,4,6,17.0,3,15,9,16.24,6.0,2175.7,34.48244971670698,94,149.20214664219506,71.46317247447945,626.5486808833255
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18124.54,1588.378333333333,661,8,32.0,9,36,15,19.71,10.0,2854.37,34.625655508044375,117,119.34373149882369,102.55301258609707,226.9410892484126
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18124.54,1588.378333333333,7,8,32.0,9,37,17,26.71,10.0,2854.37,32.61649297256397,119,119.34373149882369,43.353646831369645,256.14045500314
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61876.14,5387.345,8,7,13.0,4,19,20,17.37,10.0,1282.29,30.69817795658914,136,169.98032178861894,225.93256111861942,392.8216170927617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38361.54,3351.795,8,7,16.0,-100,17,16,18.72,9.0,3546.25,22.17786214909368,107,97.88789787389696,443.47252163693474,83.8190804891683
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,78506.64,6499.22,10,5,20.0,7,17,22,23.25,11.0,4127.37,22.61809063052357,119,380.6242327055468,379.66591909765367,159.63184819679952
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78506.64,6499.22,10,5,20.0,7,20,20,26.25,12.0,4127.37,25.11456410202052,122,380.6242327055468,176.05235242775612,343.2454148666972
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17177.52,1535.46,7,6,17.0,7,5,11,10.81,12.0,2072.12,35.814013056119485,161,84.85024245517457,36.44942611661735,272.24633142820807
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17177.52,1535.46,7,6,17.0,7,5,11,10.81,12.0,2072.12,38.93629135808391,164,84.85024245517457,77.26297663446891,281.43278091035654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82316.18,6625.681666666666,0,5,4.0,3,28,12,11.0,2.0,42.98,35.777547569787686,223,133.89375865962722,269.4503507962027,519.2240572108367
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,47682.36,4059.53,10,6,1942.0,2,58,18,17.64,7.0,2510.66,23.30987209755112,162,59.98467518760196,97.94142303832442,518.0269017740736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36971.44,3370.953333333333,9,7,32.0,5,56,13,9.78,10.0,1685.12,28.472179100772124,186,100.2303566342488,60.14374798099446,416.72122871809023
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136566.4,11633.533333333333,6,4,18.0,2,32,10,11.2,3.0,40.19,33.22201169315064,236,206.2879191409266,395.379612002564,841.6858021898427
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9618.3,549.525,8,9,22.0,-100,15,18,15.27,15.0,4509.1,35.57366040266263,149,38.43296552441864,48.77361711779333,247.74591735778804
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55732.68000000001,4903.39,8,8,27.0,5,14,11,8.35,14.0,2536.84,34.60199923639952,138,208.2720117975153,103.16155640607704,418.90543179640775
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,106666.2,8873.85,6,6,12.0,5,15,18,15.09,6.0,1288.06,32.36754610127621,190,317.94944328949686,106.06922782507529,713.3663288854281
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,106666.2,8873.85,6,6,12.0,5,12,19,15.09,6.0,1288.06,37.55982517458436,191,317.94944328949686,595.2898854826412,254.1456712278621
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,106666.2,8873.85,6,6,12.0,5,12,18,15.09,6.0,1288.06,33.098206190174466,193,317.94944328949686,210.2796711947072,599.1558855157962
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39831.1,3454.258333333333,1,2,6.0,1,12,12,9.08,6.0,1.2,26.580612616185217,335,25.7980240980847,375.03947657821504,234.5883326570337
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39831.1,3454.258333333333,1,2,6.0,1,12,12,9.08,6.0,1.2,30.826177064777934,336,25.7980240980847,47.988477902522895,521.6393313327259
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39831.1,3454.258333333333,1,2,6.0,1,12,14,9.08,6.0,1.2,39.11256150160799,338,25.7980240980847,86.26901992935076,503.3587893058979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14696.765,1273.7304166666663,4,4,6.0,3,2,6,3.96,3.0,531.86,23.67945678125156,241,21.488801713545666,101.31984033541401,294.564399617707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14696.765,1273.7304166666663,4,4,6.0,3,2,9,4.96,3.0,531.86,29.277455497225542,243,21.488801713545666,72.94124442721501,322.942995525906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7854.735,698.56125,8,8,20.0,7,47,20,9.31,15.0,1516.73,33.380745641877304,184,28.636501448489728,67.79731403922527,253.422309512285
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16364.65,1634.720833333333,9,10,32.0,4,20,18,1.47,14.0,2234.81,33.264328259771446,104,39.55481363603104,36.068900186175775,337.8483695111265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104088.51,8847.0425,1,7,7.0,3,12,11,10.54,6.0,515.63,27.77560313219471,288,196.504483478664,684.7067674394592,283.49299908187675
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37424.09,2953.074757413873,4,5,5.0,2,1,6,3.55,1.0,509.45,23.84743723461083,347,291.7068386687418,323.99034902686003,212.16963822385844
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32967.94,2996.328333333333,8,729,18.0,1,21,16,9.42,6.0,197.92,40.03807032658007,241,24.834804466296465,176.69692602905522,358.1011028379817
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32967.94,2996.328333333333,8,4,18.0,1,21,15,9.42,6.0,197.92,40.52509988169636,244,24.834804466296465,235.79754556662436,329.0004833004125
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49329.78,4210.815,6,5,20.0,1,12,14,7.4,3.0,1022.77,37.81170130042821,378,25.742071947871217,89.57845623904372,555.760971813085
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49329.78,4210.815,6,5,20.0,1,12,14,7.4,3.0,1022.77,39.51470875922876,379,25.742071947871217,99.0928847130367,546.2465433390921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58048.82,4780.401666666667,3,3,1.0,2,13,3,7.15,4.0,1020.94,28.9446536588288,317,93.47780407474669,73.85887404732972,560.7034885445903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161066.88,13394.24,1,3,1.0,4,19,11,1.12,3.0,40.77,32.50170991538669,374,523.143836732633,551.7232029825238,554.5569602848432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,161066.88,13394.24,1,3,1.0,4,20,9,0.1200000000000001,3.0,40.77,38.217637350466426,376,523.143836732633,104.28371388688852,951.9964493804783
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,72458.44,5826.203333333334,9,10,24.0,7,49,20,4.86,14.0,2085.35,26.58717996996879,125,224.49719665179148,633.6476430899039,14.475493591637983
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,72458.44,5826.203333333334,9,10,1951.0,7,53,22,4.86,14.0,2085.35,38.73219590554702,127,81531.0,355.9043470970442,282.21878958449764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30683.42,2222.806019052605,4,6,15.0,2,24,9,10.62,9.0,7.24,25.083453808364425,318,222.03010380916228,215.2764088118233,267.6343016597424
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7782.32,775.5266666666665,8,10,26.0,7,46,14,17.48,7.0,1649.28,35.593616040999244,176,44.25073854165982,103.55364114432207,219.74828698068472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8283.985,764.3320833333332,8,4,17.0,5,26,9,16.47,6.0,1225.06,38.637430265882585,155,27.717669924871537,61.15445316669774,267.5610852417641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18040.67,1270.3891666666666,5,5,27.0,5,10,20,4.44,7.0,1874.52,37.32997548042925,149,53.73438354250983,58.88117024051992,304.42336288363686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30635.83,2714.9858333333336,3,5,13.0,4,20,15,6.29,0.0,349.58,30.65159170444409,333,88.41637293544753,87.58799569642036,345.4942147014655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30635.83,2714.9858333333336,3,5,13.0,4,20,14,5.29,1.0,349.58,37.50904230636584,336,88.41637293544753,287.7283777350149,185.353832662871
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15301.19,1484.0991666666666,8,6,30.0,3,5,19,9.26,14.0,2527.22,33.01923044474553,106,30.488863311308197,140.64570443434886,267.2753489210096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173994.28,14596.523333333333,0,4,5.0,3,8,7,11.04,7.0,714.69,43.104205837220775,191,242.1055824624513,443.38345585998167,1054.1632950109004
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60035.34,5182.945,6,5,31.0,6,24,20,26.51,11.0,2985.89,38.36896955319683,60,150.79032426399306,126.16721674991078,491.3369589860962
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60035.34,5182.945,6,5,31.0,6,24,20,27.51,11.0,2985.89,35.52116968752673,62,150.79032426399306,134.60628486293123,482.8978908730757
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60035.34,5182.945,6,5,31.0,6,20,20,27.51,1931.0,2985.89,38.43354819224768,63,150.79032426399306,243.65454364641263,403.84963208959437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50155.56,3562.142389800721,8,3,6.0,2,8,18,12.93,1.0,122.73,34.642976559768016,397,544.0700210489973,185.59339570919576,468.1871934410862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50155.56,3562.142389800721,8,3,6.0,2,8,19,12.93,6.0,122.73,24.15714068536948,399,544.0700210489973,92.98832469657845,520.7922644537034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50155.56,3562.142389800721,8,3,6.0,2,8,21,18.93,6.0,122.73,28.851604775122148,400,544.0700210489973,151.26652156464897,462.51406758563286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9934.62,897.8850000000001,10,5,15.0,5,26,17,29.98,14.0,2743.33,34.515894917752384,34,35.267746174055254,103.05130133862262,241.46945248732212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9934.62,897.8850000000001,10,5,15.0,5,32,20,29.98,14.0,2743.33,34.978839295478004,36,35.267746174055254,29.438367054523848,275.0823867714209
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17421.64,1645.803333333333,3,3,13.0,4,33,12,11.61,7.0,1442.1,32.6533732843287,75,31.204613317827388,24.36468374674035,349.0110362687656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17421.64,1645.803333333333,3,3,13.0,4,27,12,12.61,7.0,1442.1,38.3274634555071,76,31.204613317827388,39.286399495206034,344.0893205202999
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17421.64,1645.803333333333,3,3,13.0,4,30,12,12.61,7.0,1442.1,27.317238421722408,77,31.204613317827388,108.2963207551832,315.0793992603228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85918.76,7210.896666666666,3,4,2.0,4,16,7,1.46,2.0,351.62,27.31592044867653,315,276.1133391293834,702.0900447002406,22.88628283704276
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31113.52,2377.793333333333,10,10,16.0,6,33,23,3.67,12.0,2489.95,27.92619810989273,111,107.71462378296506,42.45026304993546,327.6144465004328
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,129473.16,10959.43,3,4,10.0,3,20,13,10.61,10.0,568.21,31.06940757564018,243,255.32790499097848,780.6541539698828,339.96094103913856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,102287.79,7821.986249256031,6,6,8.0,1,21,20,10.8,0.0,1156.79,28.74466390632251,339,762.8051707646449,124.37239542098894,910.516934558334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69907.3,5796.608333333334,5,718,8.0,2,1,2,8.98,4.0,851.24,32.751554321387395,382,61.613295620436894,155.64860068975656,612.3989370231399
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8898.785,973.5654166666668,9,5,30.0,8,24,17,16.36,14.0,1292.14,22.843763035985827,108,54.34008368394616,39.72965226304849,253.286805719672
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17573.035,1545.419583333333,3,2,12.0,4,11,5,7.6,6.0,429.5,25.32198547317423,396,38.78825382107815,144.80855717928762,250.9451473329676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8495.375,439.9479166666666,7,6,19.0,7,47,17,21.31,14.0,3842.25,22.86656624695869,71,35.629207060013044,30.12937712522693,258.2362074814267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8495.375,439.9479166666666,7,6,19.0,7,38,20,25.31,14.0,3842.25,25.280670861247888,72,35.629207060013044,27.702615564832488,270.6629690418211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32303.73,2927.9775,4,920,5.0,3,15,1,7.8,1.0,1232.34,22.749439752158604,264,43.44926576939416,260.720510325738,278.6279739048678
